event,grade,quiz,std_id,video
1,0.0,0,dfc2dd1bfe77010da9c21eebfa6f3c6ae190965d,1
60,0.0,0,834182e663f078520e143e9ecbdc0282b8b87427,4
2,0.0,0,f7c0acf15cfca504380d0af384ae8fdba6f55a36,1
40,1.0,0,26cf56b94484612640a0fbf0a82947dfb1998bf0,3
3,0.0,0,c33341068871c985757d30e5d438b909f5b50039,1
461,1.0,40,c8d3d1efc5e837abd069f43f7fde0b009ac38824,2
674,1.0,38,7d7f0fe0f37e15b91c5f8be6d6058eb35e2c7125,14
960,1.0,14,8bd81e5db26343c197e93e3569e843646af09480,10
109,1.0,2,256084ed24e4ab54d553b5df4caf10f68fbd759f,7
1,0.0,0,cbc216df9430b67d7999f3595fc7150bf6eb9102,1
188,1.0,0,e71faf226fe347db87ea1c4f1da7cf8172201fa1,7
4,0.0,0,18a3cc081881ad5aabe3ad38f7bd136646d66eee,1
2,1.0,0,3758b62637695ce734d8aa1842a509581641e11d,1
1,0.0,0,18411257c9d372b983f4d673b06e2efbf6993e5c,1
3,0.0,0,b5c2e5943f89f4a91cb45d29329d0c21097fab65,1
7,0.0,0,d41b37899ec97cc3851aa1a5a4f388779c72a0b3,1
2,0.0,0,fb25401bdacf4d41a8cdd0802f0b4b4e7460a92a,1
2,0.0,0,c14da0f9f8e8cd8dd4fd75108593267d441173ad,1
2,0.0,0,a50639fffebedc5da2ec932cd9ecd65da832cc41,1
897,1.0,29,87bd1c3aa132818fe1a8ebf7fbac1c95b18f7277,12
1,0.0,0,8df64cee220898bb5f29d1657945eaf2a8925181,1
1,0.0,0,42c2b128de48f54d12673f5d902b1534dc74f28b,1
3,0.0,0,2be7c4bf77d90044ea124ebe9c3a5502b9ad8175,1
297,1.0,12,98633eeb4c005ad39cb6a96e3cc2316cc8e35c72,8
2,0.0,0,ccbfb93c74cd8f4d41fe837f5e592be655946219,1
270,1.0,4,90329e012623fd7af244968dde4113e52ea10738,9
3,0.0,0,3e06392d71e768009a548978de8945ecc6c5b619,1
883,1.0,46,b8612fd382c4a92d78a67bf4e1ff50ac6d062c26,16
458,1.0,24,ffa536c25322924db4ac0f72d5d090d798ce389f,9
2,0.0,0,a360e6e9672402a5acbca1810dc1f42fd5e35b4e,1
102,0.0,0,bd9fb01f9723822082f78e5b6812d29d91dfa1cd,5
51,0.0,0,51edb6f977c7e6b19c3450d43fe3954d1c117062,3
273,1.0,0,814e5200905e6c2e38c633db136541ee20bbc952,6
1,0.0,0,a5273c39234b47a90c232d20da015aeb9df99bfc,1
16095,0.0,0,6abf52c6f8951649ea6f7fee29ff9e3c21749ec1,5
2,0.0,0,c5a256677587052ca10efebd4e26fbf30803b23d,1
299,1.0,28,3b05eb45a35aaf809d3aaccf017d3260412c3365,2
1,0.0,0,78796a51638302b9d532730491bbe9b4a4dae09d,1
2285,1.0,50,d0960b3d70b73e6cdd11ff2ccf1b2e1dc2cca496,20
3,0.0,0,10f14ece8a5908335b2ae1dc6194e2f56170dca5,1
1817,1.0,62,892934954ad1064fa4b7f6059995d06976b70d77,24
347,1.0,24,f45d07f0afd4674b99d3fa02d0a324296f785336,9
782,1.0,38,edf35a429da446d1060ecdfbbfdfc72b06c8022c,12
339,1.0,46,fadc493e757a98675afea67e513af6799eafab69,2
161,1.0,6,1a7661fa454863fd46246abc40bb80c810c31140,5
3,0.0,0,304741aaa1f11cffc80952c31fc27dcd28ce6e73,1
51,1.0,0,b7ae3550fd6f1c2ca118cabbd459b81e252c9169,3
2,0.0,0,d23ba2cd278888c39a3e9049c634270eac418f2e,1
302,1.0,0,4339cb8031e8eca783564a10b56fc0be1de2a910,9
1311,1.0,46,327377e9eb7a993745f910923290abb13ee31c61,15
2,0.0,0,0ff9bc2a2ff987e7faa29139a31c36a1ee7923bf,1
1,0.0,0,f0b539eba18b0e7156031901a0b232a20afd122f,1
2,0.0,0,44194fab554a88f4cc6d82003bfdd32401e43692,1
2,0.0,0,ca0e257594a861a0ab5f9ebdebc706add24c9d0b,1
173,0.0,8,475fa4f46397766c2df5850d055c457775fb3dc9,8
2,0.0,0,0f8002f3ef91ed582421d1574283ed09afc97935,1
4,0.0,0,b8abeaa21b576aacfe970bacf9854e2766091e61,1
2,0.0,0,0a301d8bf4c7aeb2e5029b76d60b651044c94625,1
915,1.0,12,4eb78d39336ba21d96b7db854972705bf1fee833,11
3,0.0,0,e5cb645f7eed228020b43ba48faafa60cfa9d057,1
2,0.0,0,011fe4e2dc45011c133f488035779535ca274f0b,1
122,0.0,0,b80ae78d3474de5ea2a5197545a974e123380611,5
6,0.0,0,6e7ac44dcadf26d2a8b4d6fb6b13cde2a54828a3,1
1141,1.0,46,5772d6143b98a06780ecdbc75004f5255f83c5c7,15
2,0.0,0,29cec1e77d0022c90df6eb7891d218660d9fcfca,1
1,0.0,0,79389aa43b7245d5de1b4ebac433d963fd20abac,1
4,0.0,0,b80348e65d437c265c00ede8e764f26885855f46,1
291,1.0,4,225dfaad64f89cc16a1adc42033ee6f9350962b6,15
2,0.0,0,6502d617bafed85ab17ee22bfea82516032051b8,1
3,0.0,0,b353233348508fa45230e802dd0ee9778038d719,1
131,1.0,4,721a1cd38178bb18ca11e4f4d28ce18b7e46a984,3
2,0.0,0,9147bd0b9d92833fa09a6505d1cffd82fe7b7c5c,1
119,1.0,6,1871dcde0391cd91ba426814a92a72dc1b5f421f,5
164,0.0,0,f95095d6b48c2cb05a4baa86f12c220d6a612b75,10
839,1.0,26,71fde3aa3a3c3a96d49c876281fed4de94a19d4a,10
69,0.0,0,1ec3da33fb890c88b167062cd92f8445faac42bc,3
2,1.0,0,5611bef8f24a788684001eb852ffd8a4b7cdeada,1
446,1.0,24,fc31529b74e04e35b8dd19cf3fcf1fb12d7a93f9,3
1289,1.0,30,86a469c69ba8c473c6437a038e16589b5eac6be3,15
3,0.0,0,dfe4a35b5cd905439a570204a802392ded75d2db,1
472,1.0,4,06c6bfafce8019e3ca98ba7980359ee3e009a07b,8
320,1.0,12,05e90dc74ea82020b6aa4d75993065e79eacc3d7,7
225,1.0,10,6abbe1ef1c3e4b0fc52122c2591b83fbf92a1178,6
21,0.0,0,4c6fdc31adbeeb7de52d0808b756ced652b36f6a,2
3,0.0,0,51a199f85c2686a70aa40e3b3ee963b9a12bd83d,1
2,0.0,0,7f60298a71fd6619e9805975b808f736fc9ac16c,1
275,1.0,6,5930a8a68489e41525181a45753346d419ab558a,10
28,0.0,0,e88ebad18c4ccedeeadc9ed91ffc68d515ebfa1d,2
310,1.0,6,92878793094f9235d2697d7b6b9c9827a74bdbef,7
74,1.0,0,8ea07b60c31da4ca38f7b3b65bf4c84057bc22e0,3
6,0.0,0,1c9690d08d5cab5f69e006a0d884d1827260dc9f,1
1,0.0,0,885dfbb73b2ffc55a2cfefbaf74b4a41204714b5,1
3,0.0,0,631859d988695f3beec105636eea27141f7a31f3,1
7,1.0,0,c48603827d1b3c2955a8d0ed69dc25d62fb4bb6d,1
4,0.0,0,2c55847ebc18a1eaaf305e919785c127fe4ca42e,1
362,1.0,10,6e57e2d1d4ecf69f9565e6088a99570dad4f3d1b,6
641,1.0,20,4e145a07d1bf3d3b377737a5da9bc0c9f327efc2,15
234,1.0,6,c7a9c7391eaeedc2fc63ba523d0dd7f0bcd9a815,16
59,1.0,4,0b39ba2229e8ab4c24163f5604972b24fae7dc75,3
209,1.0,6,b33a02cd0f63c2315e41df79b597b75ab1ddee91,5
2,0.0,0,d07b5b5d433ddfc98d844f3c50ba6f0ec75eff0d,1
112,0.0,0,da1b1c5653600899f7b91dc1ef8acf36a899d423,9
143,0.0,4,db962d305f0db10d57660f0ca9e09ed83fb73068,3
2,0.0,0,470f3bb39ea6fbb91fe90d6a0eeb5387d24a31c6,1
3,0.0,0,dbaf3508dd2457d77a2bce939d10129798084339,1
2,0.0,0,431fadbafbd54e586bbd9974666ff7102bc0cb97,1
54,1.0,0,53c3990feab59120843b4105b32fb63c86aa6e2d,2
32,0.0,0,3f61692168c38ac3adfd3c48ff78f581b57927e9,3
3,0.0,0,d0bd266cfe8b346392f2ed10a9f144d16d925abc,1
97,0.0,0,e4ae2566da510cc79a89d45f12eb9920b43d987e,3
1,0.0,0,1c88354731d9f7ad6d2c3df9473a9d40544e8372,1
494,1.0,24,377457641e13eb41cf2063c08e804fb28261b1e7,9
2,0.0,0,eb1ef018d238738ede5ad3fd822ed07c8949418c,1
96,0.0,0,5284794def3a71ee77d393cd359f73de222be1e8,4
1,0.0,0,4fdca1c6dcbcc46dc595501059a37e2e29c5ec77,1
1,0.0,0,11e7610da605609336c9f49edfc36c3b3b66155e,1
527,1.0,24,e304a4cb84ed9caa0e4326dae2966459aae167e4,15
1,0.0,0,93ce909e0fa53aecf1c2448899a0745cec5ff10b,1
189,1.0,0,19877b8ebf62e9056af6cb633b20906f9ce95823,4
1,0.0,0,a415f939a695d2a86769b50917a55591e623e740,1
2,0.0,0,341c78268fc99a84d31d27f9184b4b4d7c9f2d6e,1
2,0.0,0,44d0a7e5e37b3a45010dc7e1f0d813dc3591524a,1
97,0.0,0,4f304ac5823dd35b8b9758300e12c21def6fac92,8
29,1.0,0,705ad94d7742b4d22e5ab218e5c0d906313aeb6e,3
2,0.0,0,50380a5114ef5b9364df1537566cbc4ea60e56f2,1
2,0.0,0,b10205ed497ca5ea82a4824b72387588c6cc223e,1
41,0.0,0,58fd24bbdf6830a5f4b9d074c9d7d977dd12730c,2
1898,1.0,46,2af216f5b38627b0aec3208ea50405f799210b5f,16
1530,1.0,14,79fe2526bb9262f9ae1c9a30f1b4add61a480a31,36
1,0.0,0,d3b44587ab88d1960c0204b6f159c34de8737f29,1
1,0.0,0,89637e9707f28e4a41c6b05d7b28d99ca5557724,1
54,1.0,4,93e5bd38c53d9cee2aed4d859c2050fdf2ed6f3c,4
2,0.0,0,2dd321331d29aedecdc8ea6feab8baae35caf56f,1
3,0.0,0,d391e8da5a4a0cd8a37d2d8fabf2538eb1bcc515,1
1,0.0,0,6c0e58fa7d0940c9f549b78f514a88e6bf8ae764,1
592,1.0,24,56b82065a7a70bc60461d3d2b1a79302f38cffd1,10
3,0.0,0,d86870eaa9fcf068280bfdd15a45c7acbe79c578,1
3,0.0,0,7eb5bf49e133e2cd56006acae2c6581241f5ad5b,1
3,0.0,0,ede088be01852a492dfec4602def42d6df97c0a4,1
2,0.0,0,f9dc03908ffecf48c7f55003b40e8e3547e45603,1
197,1.0,6,e14947a356131369c5e7b2347954762fcfbbebd5,5
2,0.0,0,7c6bdd758af3efb0752cb35795b75badf6de530a,1
4,0.0,0,31fd1a062813f0ca6395a51a87781af3bc7313f2,1
2,1.0,0,e375b56cfb92a5ef7e683a5e70d794eca02605b8,1
70,0.0,0,bd530565999c95813c5d661b5626af2e16c8b6ab,3
68,0.0,4,8273e791db7b3dd00b907b04bfde40e3b2116171,3
1,0.0,0,cc401722dd8927f3019eb8564062ea1c8d68a597,1
60,0.0,0,eeb577521417b499b17b5cc8bfe50a2c4baac21d,4
2,0.0,0,015ee4bd77eb569c661a1f9a111d870915e1407c,1
2,0.0,0,ba6a3896b7f3eec5a357064346b8cfd427b7f6ce,1
2,0.0,0,03154b6cc52f2c185793e1d1ef044975457b44d7,1
1,1.0,0,9ab23ed3cd3c71462038f1481d0dcf2066e9684c,1
40,1.0,0,a919eafc76b5ff55b6a2afc369b038df5596a904,3
1,0.0,0,3342f8d6fb30c654a35c997a3de493ba4cef9f48,1
176,1.0,4,2b27fcc3f6a209fa489023ff78bc2e807b3926b1,6
1,0.0,0,38cee43ba6a029aed49334b105ce6d55f976c205,1
5,1.0,0,5fba8c5c52f55be2be539bdd86b27b222bcb4977,1
1,0.0,0,0ed986605b12b0f4e9713310bbdfcc2eb95dcd0c,1
1,0.0,0,5ab968b1d7d35fbc2135e546c691ecd7408841a7,1
1056,1.0,46,493ff1ce7245d43055e737e3a5ca3172ff5842b0,15
1,0.0,0,a400159c58b09b3a224d28f0b5f3420813af9630,1
1,0.0,0,2e6876e3a246e0bbeaed1fcf439b5884248520d4,1
11,1.0,0,7928ba3cd559a9ae98de0209feb39d13772a5d38,1
1,0.0,0,e88f46502bb3fa0058fe212c4bb95791b3fdbd53,1
1,0.0,0,0ab3debc54ab54f6c20a5c47e230b7ce967fc5ee,1
21,1.0,0,a1aa4bf284f92133ab14d31edc8b530a4de1391c,2
10,0.0,0,77012697d32ae6b9a9a3319a239d886a378d72d1,1
2,0.0,0,f8f7e760d37345c1b3f7b8c4d96671385c87d50d,1
69,0.0,0,1f8e1da8a6d497e163f660066059d1827ac54052,3
493,1.0,28,d91cb97a2649b04dedc1cbf9eb4d7e30b2cec2cb,12
2224,1.0,46,53089190953c3e9133791999c521fb8399678f24,16
1,0.0,0,6189629e8ce8a1584e23b67204bd604a82595152,1
2,0.0,0,a5497d99fe6cada7e86ed9f3f86cc8ae6b4d76d4,1
54,0.0,0,7d0a503302bd02a3160bdca6a159e2a2338550b8,3
1,0.0,0,7f8957efee92f6ab29070a27c4b9399feb0456ff,1
16,0.0,0,47361466918a5cda9421a65a174f2232e61b2435,2
480,1.0,22,4c7244c4ac7d65486604e61cc0e68efeb0cc8edd,9
970,1.0,44,6c0a7eb0000f934de7d93ae5b8c23e3f18ed276c,16
2,0.0,0,49f006b12aac49eac4efa0d306fc59128cfde9ff,1
2,0.0,0,0ffe0bd518193565d7167b8fbf38bf052aa93b64,1
749,1.0,26,9455ad7b1d8cdea869328245e520f600fb4c887b,14
360,1.0,46,8949c62b8b4124b6f6f94fe4812af14a8dba99ca,2
11,0.0,0,fc15f0b91cc2a1c8d2abe9021dd63f8e0501b384,1
834,1.0,47,5374eeaded51947f7d8bd41d558718b962078842,13
11,0.0,0,475ab2bd1b9877803b588a2f1665c86b87f5e9ee,1
487,1.0,24,65c841d168f6f052fcbfb5a7b199c9fcb1c66b8f,11
2,0.0,0,1bb05df7e55904d2f7f96fd2264a9410be9f34b0,1
147,0.0,0,22774b177b22b28d50ba63946b6179cbcfc8e525,6
141,1.0,4,580356096470f4429e08a79b7862bef55bfb57d4,6
61,0.0,4,430b1bc23aa1ee2529e950ab6c64d0018c530318,4
146,0.0,0,28788d58a034bdf21f80478f978c3618ddde022c,4
2,0.0,0,8420cb9337a16553884b6dab00ab7369623340da,1
37,0.0,0,2b8b171428a70a5ad03558799cc5f4e7f9a64ec1,3
141,0.0,4,3f029befede7254a6c332bc6e4bb912b4184f703,6
2,0.0,0,86d29aba0ca112a74d480db2d1f62e264e8122a9,1
2,1.0,0,2c5f8b438bd3ef359f8e7a006e7e6616c10241e2,1
27,0.0,0,71d08809659e1c1285e70404e861e6504be08d6e,2
252,0.0,0,8e9a1a21b12e8a308361da28daeedb40aeca4ce9,12
18,0.0,0,f09e263f2d5532d71b841291d139d92784a7388a,2
1,0.0,0,80581dea66402c5bd3146e4554371069b81da8c1,1
194,0.0,0,fd84ea84916bfac7773cb1242f047ec5f7c1cf67,6
1,0.0,0,4d39efc1b2e04fe7aeafdaf3d8ab6d9d9ff10b51,1
1,0.0,0,66d8dab35b954faa5f7a301669c01086c2f4f2e2,1
3,0.0,0,b20e784e1d41c8a9e6f5d586940187e3e7311e9d,1
153,1.0,4,1f46ff7011a9c7e1d7e5e1b2573c5ebc85c18f9b,3
39,0.0,0,ce0b7a402c584a6079705709a86f849dd7b99fbb,3
33,0.0,0,01a86f4a3ae3eace7e81d2909081c1cc13f399b1,3
1,0.0,0,328c318d66cb6f1d23494139c8e0671256d2f2ac,1
12,0.0,0,1cb3a0b30eac80def5f837a0e2422b1a99048ba2,1
1174,1.0,30,186889b6d6db0dcddc744082fa8c1253460f3a03,15
3,0.0,0,968bcce1365add19f74a4b7eeb7358d139c184c2,1
2,0.0,0,2434e441ae27c00f9b1dc33503cdf63e5b1dc219,1
1,0.0,0,9cfea9397c5d611f2ca3ce7e47a92ee4792df31d,1
3,0.0,0,cbdbdc4d406f3a4b03a05838a4c9093e5070b68c,1
4,0.0,0,36af4e040b02b63053e2a5dbbf133f9b70d54023,1
4,0.0,0,859ec2d581bfb39ab1bc8b69256a176f1d3a89b3,1
1385,1.0,46,eb6f2f7891d27078b2b16b6fb16ab9316d8d811e,15
172,1.0,0,9a2cfd90434c1508695b95fdcb3c4281078f68a2,5
357,1.0,8,32faa8b0809daeb073c09ac5c63780965827e797,12
4,0.0,0,05dbd01903368ee1821fb4642035925ba4aa70f9,1
2,0.0,0,611c29487341d767495112c98d2a8d8faeddcc92,1
6,0.0,0,5f2f1fd824ed009cf79962bbcaa1790e3cc2cabd,1
5,0.0,0,f5fa1e2051afe0b98a7c0358b54d86c8655c09a5,1
130,1.0,4,3f3e210c11aabdda3e2566124c634538e99d983a,4
2,0.0,0,76e92f84121cd4517ca14dfbfcf9a3cf69657978,1
3,0.0,0,b8d8791b24605f801e06fd8db20bf75aab967088,1
652,1.0,28,6cc883aebf15ebfbd78193ac6a548b37f474467e,15
2,0.0,0,4d2329ead6bb0220f6258a6bb500e47398c2ce11,1
3,0.0,0,c61870a0be16bf82c4aa0e95c3ab2c5095506a22,1
498,1.0,32,f02cbd349724d08096d127b63aeb7742d9df9c9b,12
1,0.0,0,0b4fc76cc2c83f9e4f0b23edf9c33d3fe295be93,1
1,0.0,0,3f413aa1098fb7b016b28fbbeaa7e7c9d5994432,1
2,0.0,0,d792df98327afb8eb81dcba2c4ef32c5709d9e29,1
17,0.0,0,641f107f0e04b42de81f0cc14dc4558b933de7e8,2
1,0.0,0,a3507fc25944572d4c8d743809b9cf5be95cce43,1
2,0.0,0,e988dd89891956433530e73cba2d1447673b7905,1
1,0.0,0,6c1068cdb8f3165cb4f6b2839747ff26ee27f7e7,1
1,0.0,0,15fd3f93b8bfdef8546272915aa764cd1dc722fc,1
825,1.0,20,70f34b342dfb01ad11580f6d206aa56026db5634,16
69,0.0,0,f2819fdb380e4f681fab23f0bcf5f7921631e160,9
1,0.0,0,8b9324896623355a1e938f6fb6aeb3035949a80f,1
96,0.0,0,7f53875caf6ab510a4345f58dbade98f600faf39,8
2,0.0,0,d5c645f0a22beefec6b59516cb2308616283360f,1
1,0.0,0,26ef4020e935025f8d664f8fd806b1ef19ccdd3c,1
417,1.0,10,8ea705f9bb0ba4734843c66bfb88ad83c83021cd,15
2,0.0,0,a152b66c1901171e641ab77c9e8912eea2931d57,1
3,0.0,0,b7c7354bc227006a3d171dbd8c6aff6748d592c7,1
3,0.0,0,893827485833bd10a9225487e67c26b99288bf57,1
2,0.0,0,e346f00562d162af4b36dc3d6b2910ad553d9e3e,1
1,0.0,0,e2032feadc75981c5e276e1a4c82e117308c6c74,1
37,1.0,0,3c623920f3b5d1782a1bf5937d7deb4be4d00ce3,3
1,0.0,0,a0bafad6833e73af1ca418e7257396c62bb824c3,1
3,0.0,0,751910c4cf10baf1c1b41a65725ce3aaf3ca8ffe,1
660,1.0,16,f64ee7cb7b81905ff3a43e58f39819dda8859de2,15
6,0.0,0,c901f5f5ff297c031d8eba370da189124c8861f9,1
679,1.0,32,9c2c776bd207843fdaa875b89aab985aea586859,14
50,0.0,0,279c4aff5ed7e179bbda1ac2a52c1cb2116a161a,3
1,0.0,0,a05c239f47513da55e0475c35cc3a38eec48c57d,1
1,0.0,0,507c2a7fd520edd189c9468a15ea24eb472abd3a,1
1,0.0,0,d970fcd5a07d39438ab9434946dc7a1004363e62,1
1030,1.0,26,06744602722bc2237c1b9db5f2729eb0e22b44b4,15
2,0.0,0,5dd3131e6d6264ce10f0a9e823987afd7d95e6ca,1
22,0.0,0,26a3aaacc794caa848d29073952079ae8f3f2c70,3
3,0.0,0,73789402f3e7e5b15bfe19220ee434555e2e6b6e,1
192,0.0,0,ccf22db5987f55b330d921c958f3cd450d3d44f7,4
2,0.0,0,4e82bfebfb97af76dd8cc714123e04d226922b65,1
4,0.0,0,1e755d7831585f5ee51f902c312e0a15129ca3d5,1
319,1.0,12,6e0f3035d471d2cf1b75d15ce2cc354e62a55c20,8
1,0.0,0,49df9c517d050d358a24b6310ab1bf7bc511ac0d,1
65,0.0,0,4c14303755104bb75f2fc2bfdf1d0c0885eb33ce,1
118,1.0,4,a111176b56ed4a8e4aa68fa5f60b137e294e26bf,5
1,0.0,0,0b7771843347fad9ac64edfa6f5aaa33c6f2ec01,1
5,0.0,0,9902c1abf9c727594403bb0a4781c5e1eb922705,1
2,0.0,0,de4498ced0717d848addb32c55dbe87ee0529b99,1
2,0.0,0,fa1da10255ac396a8dfa9bb966ced7148b7aaf1f,1
1,0.0,0,92f8254fe97910c182ea32f2979bf2253431f8b3,1
4,0.0,0,a04129b4970e465c8a5e7cc6a4dc0aca79e6523d,1
1,0.0,0,a58fb74e3a9bb4aa8b55f002596b6b7cd5f41d6f,1
1,0.0,0,2c7b55e6c75da47184bbb43cbf07a86e667ec51b,1
2,0.0,0,68447cd94c085e2a7331fbda060f6e53f4f48ab2,1
2,0.0,0,0e2b68ecd2eae91b4463d9bb8657b9712140d8c5,1
4,1.0,0,92c12cb0ac58380afeb558b82270f89496fff668,1
79,0.0,0,32d6fac3a0f6d1e90cd613011bd9babcf2f9776c,4
